CO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,CO_MUNICIPIO_NASCIMENTO,NO_MUNICIPIO_NASCIMENTO,CO_UF_NASCIMENTO,SG_UF_NASCIMENTO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,IN_BAIXA_VISAO,IN_DEFICIENCIA_FISICA,IN_DEFICIT_ATENCAO,IN_DISLEXIA,IN_VISAO_MONOCULAR,IN_AMPLIADA_18,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_TEMPO_ADICIONAL,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
1400100,14,RR,17,Maculino,Solteiro(a),Parda,Brasileiro(a),1400100.0,Boa Vista,14.0,RR,Estou cursando e concluirei o Ensino Médio em 2019,Não informado,Pública,Ensino Regular,14006227.0,1400100.0,Boa Vista,14.0,RR,Estadual,Urbana,Em atividade,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,1400100,Boa Vista,14,RR,Amarela,Branca,Branca,Amarela,"558,6","554,2","521,6","644,1",BACCEDCEEABDECDAAEDEABCEEDCBBEBCCCEEDBAACBCEB,ACABBEACDAACCDBDEDBDDEEEAEBABCCEBECDAEDBBEADD,BBBBD99999BBCCECEDBDDCADAEDCACCADABBBCDACDCDBAAECD,BACEBDABDBBDAEAEADEACEDEDEEACBDCEBEDCEBBEEABA,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,140,120,140,120,100,620,Completou a Pós-graduação,"Completou a Faculdade, mas não completou a Pós-graduação",Não Sei,Não Sei,4,"De R$ 5.988,01 até R$ 6.986,00",Não,"Sim, um","Sim, dois","Sim, um",Não,"Sim, um",Não,"Sim, um",Não,Não,Não,Não,"Sim, três",Não,Não,"Sim, três",Não,Não,Sim
1400100,14,RR,24,Feminino,Solteiro(a),Preta,Brasileiro(a),3529401.0,Mauá,35.0,SP,Já concluí o Ensino Médio,2013,Não respondeu,Ensino Regular,,,,,,,,,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,1400100,Boa Vista,14,RR,Azul,Branca,Branca,Azul,"560,2","572,7","590,4","598,2",BCECCCDDADBDEDEEBEBABDCEEBCCADCCDCCCECCBBCBDB,ACECEEADABACADEDEAADBBABCCBACAABDAEAACABACDAE,EBBAB99999CACCDABBEBAAADBEEEDEADDBAABCEAADCCCCEECE,ECCCDCABACCCADAACEACCBCAABDCBDBDBBCEAEEBCECEB,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,140,120,160,120,120,660,"Completou a 8ª série/9º ano do ensino fundamental, mas não completou o Ensino Médio","Completou a 8ª série/9º ano do ensino fundamental, mas não completou o Ensino Médio",Grupo 1 (Verificar a definição no dicionário de dados),Grupo 1 (Verificar a definição no dicionário de dados),4,"Até R$ 998,00",Não,"Sim, dois","Sim, dois",Não,Não,"Sim, um",Não,"Sim, um",Não,"Sim, um",Não,Não,Não,Não,Não,"Sim, quatro ou mais",Não,"Sim, dois",Sim
1400100,14,RR,21,Maculino,Solteiro(a),Branca,Brasileiro(a),1400100.0,Boa Vista,14.0,RR,Já concluí o Ensino Médio,2018,Não respondeu,,,,,,,,,,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,1400100,Boa Vista,14,RR,Amarela,Branca,Branca,Amarela,"562,5","510,9","485,4","485,3",CDCAEEABBDCAEABECDBBCBAEAEDBBCCABCECAEDADCACB,AACEAEBBDCABBDCBBAECEEECDABCAEDCBCCAEEDBECBDA,CEDAB99999CCABDDCBDEBCADEEDEBECBACCEBEAAAECDDEBEEB,EBCE*ACAEDBCABDACDEBBADCBDAEABDDBECCAABCAEDBE,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,120,120,80,120,20,460,Completou a Pós-graduação,"Completou o Ensino Médio, mas não completou a Faculdade",Não Sei,Não Sei,4,"De R$ 998,01 até R$ 1.497,00",Não,"Sim, um","Sim, três","Sim, dois",Não,"Sim, um","Sim, um","Sim, um",Não,"Sim, um",Não,Não,"Sim, dois",Não,Sim,"Sim, quatro ou mais",Não,Não,Não
1400100,14,RR,17,Feminino,Solteiro(a),Preta,Brasileiro(a),1400100.0,Boa Vista,14.0,RR,Estou cursando e concluirei o Ensino Médio em 2019,Não informado,Pública,Ensino Regular,14006871.0,1400100.0,Boa Vista,14.0,RR,Estadual,Urbana,Em atividade,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,1400100,Boa Vista,14,RR,Cinza,Rosa,Rosa,Cinza,"555,7","627,7","521,7","514,3",BDACADCEBCCEBACBEEBDCCCBDAACDBCEACECEEEDADCDE,EEBCEADBADBAABADCEAECEEAEDBCAACCCACBBABDCBDCE,DDBBE99999ACBCBACDAECBCABEADEBAEDCACBCABBCEEAECECB,DDDCABCBBDBBBCCECBCBDCEDADDDCCAAEBBCDBBDBEDED,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,160,160,120,120,160,720,"Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do ensino fundamental","Completou a 8ª série/9º ano do ensino fundamental, mas não completou o Ensino Médio",Grupo 3 (Verificar a definição no dicionário de dados),Grupo 2 (Verificar a definição no dicionário de dados),6,"De R$ 1.497,01 até R$ 1.996,00",Não,"Sim, dois","Sim, quatro ou mais",Não,Não,"Sim, um","Sim, um",Não,Não,Não,Não,Não,"Sim, dois",Não,Não,"Sim, quatro ou mais",Sim,"Sim, dois",Sim
1400100,14,RR,18,Feminino,Solteiro(a),Preta,Brasileiro(a),1400100.0,Boa Vista,14.0,RR,Já concluí o Ensino Médio,2018,Não respondeu,,,,,,,,,,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,1400100,Boa Vista,14,RR,Azul,Rosa,Rosa,Azul,"595,9","612,9","559,5","607,1",AEECACDEEDBCCDBAEEEDCEBEABADBEBBECCBBCAABDCDD,DEEBEDABADBECBCBEEABCEEACDBBAEAACEBAEEDEBABCB,ADBDE99999ABBCECBACEAADCCDACCDDEBEBCEECEABEBBDCBCC,ECCADEBCCCCBCDDBCEECAECCBADEDEBCEBCDCCEBACCAA,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,160,180,160,200,180,880,"Completou a Faculdade, mas não completou a Pós-graduação","Completou o Ensino Médio, mas não completou a Faculdade",Não Sei,Grupo 2 (Verificar a definição no dicionário de dados),2,"De R$ 998,01 até R$ 1.497,00",Não,"Sim, um","Sim, dois","Sim, um",Não,"Sim, um","Sim, um",Não,Não,"Sim, um",Não,Não,"Sim, um",Sim,Não,"Sim, dois",Não,"Sim, um",Sim
1400100,14,RR,23,Feminino,Solteiro(a),Parda,Brasileiro(a),1400100.0,Boa Vista,14.0,RR,Já concluí o Ensino Médio,2014,Não respondeu,,,,,,,,,,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,1400100,Boa Vista,14,RR,Azul,Rosa,Rosa,Azul,"665,9","632,2","574,5","635,3",CAECBCDBADCECBDDBCECAEBEADABBBDEEDCEAECEDDADC,CEDCBEDBADEDABABEBADCEBACCBBEBBACBCBEADBBAECA,AECBE99999EBBEBBEAEECEDEADACECADEDDCBEDEBAECBCDCEC,EBCDDBCBACAECDEBCDABCBCBCCEBDEDDEDAEBDABDBDAB,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,180,180,200,180,180,920,"Completou a Faculdade, mas não completou a Pós-graduação","Completou o Ensino Médio, mas não completou a Faculdade",Grupo 5 (Verificar a definição no dicionário de dados),Não Sei,6,"De R$ 5.988,01 até R$ 6.986,00",Não,"Sim, dois","Sim, três","Sim, dois",Não,"Sim, dois","Sim, um","Sim, um","Sim, um","Sim, um",Não,Não,"Sim, quatro ou mais",Não,Não,"Sim, quatro ou mais",Sim,Não,Sim
1400100,14,RR,39,Feminino,Solteiro(a),Parda,Brasileiro(a),2105708.0,Lago da Pedra,21.0,MA,Já concluí o Ensino Médio,Anterior a 2007,Não respondeu,Ensino Regular,,,,,,,,,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,1400100,Boa Vista,14,RR,Rosa,Azul,Azul,Rosa,"392,6","444,1","538,7","428,3",DDAACBDCEBEABEECBCABCEDABDDDDEBEAAEECBBBDDBCA,BCBAABABABDBABDCCACEEABAAAEABDEAECCEDABDEBEEB,AEABC99999DDBCBEDEEEDAAECBAEBCECCEBCEDAAADBCBDEEBB,CCBADBEBBACABDCCABCAABACECABACCDDEDBBADBEDCDE,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,80,120,120,100,120,540,Não completou a 4ª série/5º ano do ensino fundamental,Não completou a 4ª série/5º ano do ensino fundamental,Grupo 3 (Verificar a definição no dicionário de dados),Não Sei,10,"De R$ 2.495,01 até R$ 2.994,00",Não,"Sim, dois","Sim, quatro ou mais","Sim, um","Sim, dois","Sim, um",Não,"Sim, um",Não,Não,Não,Não,"Sim, um",Sim,Não,"Sim, quatro ou mais",Sim,"Sim, um",Sim
1400100,14,RR,17,Maculino,Solteiro(a),Branca,Brasileiro(a),1400100.0,Boa Vista,14.0,RR,Estou cursando e concluirei o Ensino Médio em 2019,Não informado,Privada,Ensino Regular,14007274.0,1400100.0,Boa Vista,14.0,RR,Privada,Urbana,Em atividade,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,1400100,Boa Vista,14,RR,Rosa,Azul,Azul,Rosa,"528,6","615,3","579,7","683,3",DEDDBBCCECDACDBBCBDABCDEBECDBEDEBEBBBAEED.CBA,BEBBABABBADCBCBEEADDCBCEBDBEBAEBBACDADBEBACCB,BDABE99999BEBBAEDBECDACECAEEEBEEBBCDEDBABDEDEBCCDD,AABDDBEBEBADADCBADCACDBACEBAADEAAAACCDEEDEDED,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,120,120,160,140,180,720,"Completou a Faculdade, mas não completou a Pós-graduação",Completou a Pós-graduação,Grupo 5 (Verificar a definição no dicionário de dados),Grupo 5 (Verificar a definição no dicionário de dados),4,"Mais de R$ 19.960,00","Sim, pelo menos cinco dias por semana","Sim, quatro ou mais","Sim, três","Sim, dois",Não,"Sim, dois","Sim, dois","Sim, um",Não,"Sim, um",Não,Sim,"Sim, quatro ou mais",Sim,Sim,"Sim, quatro ou mais",Sim,"Sim, três",Sim
1400100,14,RR,29,Feminino,Solteiro(a),Branca,Brasileiro(a),2105708.0,Lago da Pedra,21.0,MA,Já concluí o Ensino Médio,2007,Não respondeu,Ensino Regular,,,,,,,,,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,1400100,Boa Vista,14,RR,Azul,Branca,Branca,Azul,"532,6","515,7","551,1","512,2",CAEEBECBADCBBDECBCDBDECBBECEDBAEEADCEBDCDCADC,BAECACACAEBAABEABABEBEEBBCEDECEDADCBEEABCCDDE,EBBAD99999DACEAEEAEBAADDCAEEAEBBABBEACEBADCBCEEBEC,EECBDBDCCDACBCEBAACCEBDDACBEDEAEABCEDDBCACEBA,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,100,120,100,120,80,520,Não sei,"Completou a 8ª série/9º ano do ensino fundamental, mas não completou o Ensino Médio",Não Sei,Grupo 2 (Verificar a definição no dicionário de dados),6,"De R$ 998,01 até R$ 1.497,00",Não,"Sim, dois","Sim, três",Não,Não,"Sim, um",Não,"Sim, um",Não,"Sim, um",Não,Não,"Sim, um",Não,Não,"Sim, três",Não,Não,Sim
2502151,25,PB,18,Maculino,Solteiro(a),Branca,Brasileiro(a),2502151.0,Boa Vista,25.0,PB,Já concluí o Ensino Médio,2018,Não respondeu,Ensino Regular,,,,,,,,,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,2504009,Campina Grande,25,PB,Amarela,Branca,Branca,Amarela,"449,2","489,8","491,9","495,7",BAEDEDBAEDDEDCDCBECDEBCEDBADAEDBBDBBBCCEDCDCA,BCBEAEBECBCBCBBEEAEDBDDBCBDAEEDBCAAEDADCEDCBB,ABEAB99999BACCAAEDBEDAADAEAEDCEAABBBABACCDEDCBDEEA,BACCCBAEEBDBBBDCBDADCEBACBEBDBEBEBABCDECCEABC,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,100,120,120,100,80,520,"Completou a 8ª série/9º ano do ensino fundamental, mas não completou o Ensino Médio",Completou a Pós-graduação,Grupo 1 (Verificar a definição no dicionário de dados),Grupo 4 (Verificar a definição no dicionário de dados),4,"De R$ 1.996,01 até R$ 2.495,00",Não,"Sim, dois","Sim, três","Sim, um","Sim, um","Sim, um",Não,Não,Não,"Sim, um",Não,Não,"Sim, um",Não,Não,"Sim, três",Sim,"Sim, um",Sim
1400100,14,RR,18,Feminino,Solteiro(a),Parda,Brasileiro(a),1400209.0,Caracaraí,14.0,RR,Estou cursando e concluirei o Ensino Médio em 2019,Não informado,Privada,Ensino Regular,,,,,,,,,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,1400100,Boa Vista,14,RR,Cinza,Azul,Azul,Cinza,"539,7","531,5","591,4","601,5",AECABCEDCCBCDEBBEEBCDCBCAAEDDBDEDBACDDDEBBAEE,EAECDEEEEEEEEBEEEECDCBECBEEACAEBAEDEAABEBACCB,BDABE99999ECBAADDBDDDBABCEDECCECECEEEBDAADDABCCCCB,ADBBADCBABDBCCDEEABDCAECBDBEAEEDCECACEDABADCD,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,120,120,120,120,160,640,Completou a Pós-graduação,"Completou a Faculdade, mas não completou a Pós-graduação",Grupo 5 (Verificar a definição no dicionário de dados),Grupo 4 (Verificar a definição no dicionário de dados),7,"De R$ 8.982,01 até R$ 9.980,00",Não,"Sim, um","Sim, três","Sim, um",Não,"Sim, um",Não,Não,Não,"Sim, um",Não,Não,"Sim, um",Sim,Não,"Sim, quatro ou mais",Não,Não,Não
1400100,14,RR,20,Maculino,Solteiro(a),Parda,Brasileiro(a),1400209.0,Caracaraí,14.0,RR,Já concluí o Ensino Médio,2016,Não respondeu,,,,,,,,,,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,1400100,Boa Vista,14,RR,Azul,Azul,Azul,Azul,"525,2","574,2","539,7","625,1",DEEDDCDECDBABBBAEAECCDAEDEEDBCADECBCAEBABBACA,BECCABABDAACBCEAEACCCDBBEEDEBABCADCDADBEEABEB,DBACE99999DCBBBDDEEBDACECEACCBDCCDADABEADDCBBEEACE,EEBBCCABADACCDCADAEDCDBBBABEDEBBEACEDACBCDCAD,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,140,180,140,160,140,760,"Completou a Faculdade, mas não completou a Pós-graduação","Completou a Faculdade, mas não completou a Pós-graduação",Grupo 5 (Verificar a definição no dicionário de dados),Grupo 4 (Verificar a definição no dicionário de dados),3,"De R$ 9.980,01 até R$ 11.976,00",Não,"Sim, três","Sim, dois","Sim, um",Não,"Sim, um","Sim, um","Sim, um",Não,"Sim, um",Não,Sim,"Sim, um",Não,Sim,"Sim, três",Não,Não,Sim
1400100,14,RR,22,Feminino,Solteiro(a),Parda,Brasileiro(a),1400100.0,Boa Vista,14.0,RR,Já concluí o Ensino Médio,2014,Não respondeu,Ensino Regular,,,,,,,,,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,1400100,Boa Vista,14,RR,Azul,Amarela,Amarela,Azul,"582,5","587,9","547,1","495,5",CCECADDBDECEDDBABBECCDAEBDDECBBCEBECAECECDADC,DBACADBECAAECCBBCCBADDBAAABDEABADBCECCEABACBC,BCEBA99999CDABABEEEABEDCDEDAECCAEBAAADEAECCDEAEDED,CBBDDECCAECBBBEACDCDBEBDBCCEBDBBEEEECCBAABCAB,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,140,120,140,160,20,580,"Completou o Ensino Médio, mas não completou a Faculdade","Completou a Faculdade, mas não completou a Pós-graduação",Grupo 2 (Verificar a definição no dicionário de dados),Grupo 4 (Verificar a definição no dicionário de dados),4,"De R$ 998,01 até R$ 1.497,00",Não,"Sim, dois","Sim, dois","Sim, um",Não,"Sim, dois",Não,"Sim, um",Não,"Sim, um",Não,Não,"Sim, um",Não,Não,"Sim, três",Não,Não,Sim
1400100,14,RR,21,Feminino,Solteiro(a),Branca,Brasileiro(a),1400100.0,Boa Vista,14.0,RR,Já concluí o Ensino Médio,2016,Não respondeu,,,,,,,,,,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,1400100,Boa Vista,14,RR,Rosa,Branca,Branca,Rosa,"554,5","563,7","586,9","630,0",EDADBCCEEBECBADCBBBCBACEEEAABDBEADBCBDBECBBBE,CCECEEAAABAAADBCEACAAAEECAAAACCABACDACBABDECD,EBBAD99999BACDCDBDEBDAAEEBDCEECDDDDEBBCEADCBCCAEED,AACBBEECDBECDDBBADBDADDBCBCCCCDACEBACBBDCBCBA,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,160,160,160,180,140,800,Completou a Pós-graduação,Completou a Pós-graduação,Grupo 5 (Verificar a definição no dicionário de dados),Grupo 5 (Verificar a definição no dicionário de dados),4,"De R$ 6.986,01 até R$ 7.984,00","Sim, pelo menos cinco dias por semana","Sim, quatro ou mais","Sim, quatro ou mais","Sim, quatro ou mais","Sim, três","Sim, um","Sim, um","Sim, um",Não,"Sim, um",Não,Sim,"Sim, quatro ou mais",Não,Sim,"Sim, quatro ou mais",Não,"Sim, três",Sim
1400100,14,RR,19,Feminino,Solteiro(a),Parda,Brasileiro(a),1400100.0,Boa Vista,14.0,RR,Já concluí o Ensino Médio,2018,Não respondeu,,,,,,,,,,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,1400100,Boa Vista,14,RR,Amarela,Rosa,Rosa,Amarela,"438,1","496,8","529,6","439,1",BEBBECCDBADEBDDBCEDDDAEEDBCBCBBCAADCDBAECBBCE,AEAEABDBBCBDBAAAEAAEBEDACEEDEEAEEEECCAEDDBDCA,CEDBE99999EBBCBCECCEEBEDBDADBEDDDEDCDDDEBEEBCDDACD,DACACCCEDDACAAEDBAEAEBADAECDAACAEBDCEBBDADDBC,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,120,120,100,120,0,460,"Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Grupo 2 (Verificar a definição no dicionário de dados),Grupo 3 (Verificar a definição no dicionário de dados),6,"De R$ 998,01 até R$ 1.497,00",Não,"Sim, dois","Sim, três",Não,Não,"Sim, um",Não,"Sim, um",Não,"Sim, um",Não,Não,Não,Sim,Não,"Sim, quatro ou mais",Não,Não,Não
1400100,14,RR,19,Maculino,Solteiro(a),Branca,Brasileiro(a),1400100.0,Boa Vista,14.0,RR,Já concluí o Ensino Médio,2017,Não respondeu,,,,,,,,,,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,1400100,Boa Vista,14,RR,Rosa,Branca,Branca,Rosa,"678,0","646,0","619,6","671,5",DEADBDAEEDEEEEDCACBCBDCABEBBEDDDDBADCBBBCDCBB,ACACEEBCABABCDBBAACDEEABCEEAECCEACCAEEDBBBACB,EBBAD99999BACBCAADECAACDEEBCDECBEBACBCCAADCACCAEDD,ABDDABEBEBECDBEDABCACDBACACAADEACECCADEBAEBEB,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,120,200,120,120,140,700,Completou a Pós-graduação,"Completou a Faculdade, mas não completou a Pós-graduação",Grupo 5 (Verificar a definição no dicionário de dados),Grupo 5 (Verificar a definição no dicionário de dados),6,"De R$ 6.986,01 até R$ 7.984,00",Não,"Sim, três","Sim, três","Sim, dois",Não,"Sim, um",Não,"Sim, um",Não,Não,Não,Não,"Sim, um",Não,Sim,"Sim, quatro ou mais",Não,"Sim, quatro ou mais",Sim
2502151,25,PB,20,Feminino,Solteiro(a),Parda,Brasileiro(a),2504009.0,Campina Grande,25.0,PB,Já concluí o Ensino Médio,2017,Não respondeu,Ensino Regular,,,,,,,,,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,2504009,Campina Grande,25,PB,Amarela,Amarela,Amarela,Amarela,"516,9","481,1","516,8","527,6",CACAEECBEDBDBAACAECEADCBBEAEBCCCBEACAAEABCBEE,ABACACBBCAABDADBDBECEBCBBECADAEDBCCCBBADACCED,CDEBA99999BCAECECBACCAEBDBDDEBCAABDADDDBCAECEAAECA,DBEEEBCADDCCBCABBDBEBDCABDDEAACDEACADEECCEBCA,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,120,120,120,180,120,660,"Completou a 8ª série/9º ano do ensino fundamental, mas não completou o Ensino Médio","Completou a 4ª série/5º ano, mas não completou a 8ª série/9º ano do ensino fundamental",Grupo 3 (Verificar a definição no dicionário de dados),Grupo 3 (Verificar a definição no dicionário de dados),3,"De R$ 998,01 até R$ 1.497,00",Não,"Sim, um","Sim, três",Não,"Sim, dois","Sim, dois",Não,Não,Não,"Sim, um",Não,Não,"Sim, dois",Não,Não,"Sim, três",Sim,"Sim, um",Sim
1400100,14,RR,25,Feminino,Solteiro(a),Parda,Brasileiro(a),1400100.0,Boa Vista,14.0,RR,Já concluí o Ensino Médio,2012,Não respondeu,,,,,,,,,,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,1400100,Boa Vista,14,RR,Cinza,Rosa,Rosa,Cinza,"528,4","508,3","531,5","533,9",ACDCBDEDAAECCBCEEEABCDEDECCCBBBBDCEEEADBECEEE,AABCCEDBABEDEAADABAAAABAECBBEAAECCBADEABDBCCE,CDBBD99999BEECBBEACECEDCDDAADEEDEECCDECEDEECADBCDD,DEBCABCBBCBEACADCEDAEEEEEEEEACEAECEEECEEEEEEE,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,140,160,140,140,0,580,Completou a Pós-graduação,"Completou a Faculdade, mas não completou a Pós-graduação",Grupo 5 (Verificar a definição no dicionário de dados),Grupo 2 (Verificar a definição no dicionário de dados),6,"De R$ 1.497,01 até R$ 1.996,00",Não,"Sim, dois","Sim, três","Sim, um",Não,"Sim, um",Não,"Sim, um",Não,"Sim, um",Não,Não,"Sim, um",Sim,Não,"Sim, quatro ou mais",Não,"Sim, um",Sim
